Name,StudyHours,Attendance,Result,ResultNumeric
Palav Yadav 8883,3.1,53.6,Fail,0
Raj Singh 8884,5.6,96.4,Pass,1
Arjun Malik 8885,9.0,54.1,Fail,0
Palav Yadav 8886,7.4,73.3,Pass,1
Nakul Yadav 8887,1.1,36.0,Fail,0
Sahil Patel 8888,4.3,37.6,Fail,0
Varun Kapoor 8889,8.7,43.2,Fail,0
Neel Singh 8890,8.4,76.1,Pass,1
Parth Chauhan 8891,8.0,51.4,Fail,0
Jay Patel 8892,5.4,99.4,Pass,1
Rahul Yadav 8893,9.6,55.0,Fail,0
Kunal Mehta 8894,6.6,72.6,Pass,1
Sumit Joshi 8895,6.6,99.1,Pass,1
Arjun Patel 8896,5.1,93.9,Pass,1
Raj Sharma 8897,2.9,88.4,Fail,0
Kunal Kapoor 8898,2.2,30.2,Fail,0
Sahil Shah 8899,2.3,32.0,Fail,0
Smit Malik 8900,8.0,54.7,Fail,0
Ansh Kapoor 8901,5.3,33.0,Fail,0
Rahul Shah 8902,5.2,92.1,Pass,1
Sahil Gupta 8903,8.5,80.2,Pass,1
Tushar Shah 8904,3.9,100.0,Fail,0
Neel Shah 8905,9.7,50.3,Fail,0
Ansh Mehta 8906,1.4,59.9,Fail,0
Kunal Yadav 8907,7.5,31.7,Fail,0
Harsh Mehta 8908,0.9,93.7,Fail,0
Sumit Joshi 8909,6.4,97.1,Pass,1
Sahil Rana 8910,7.5,50.9,Fail,0
Jay Gupta 8911,8.2,61.1,Fail,0
Chirag Patel 8912,8.1,48.8,Fail,0
Miraj Patel 8913,9.3,38.3,Fail,0
Vivek Kapoor 8914,6.4,97.6,Pass,1
Smit Yadav 8915,6.2,39.0,Fail,0
Rahul Agarwal 8916,2.5,64.3,Fail,0
Kunal Patel 8917,1.8,38.4,Fail,0
Ansh Verma 8918,2.9,83.4,Fail,0
Miraj Mehta 8919,3.1,32.5,Fail,0
Hash Mehta 8920,3.2,99.8,Fail,0
Yash Chauhan 8921,3.7,41.4,Fail,0
Utsav Gupta 8922,9.5,49.4,Fail,0
Kunal Agarwal 8923,8.0,66.8,Fail,0
Sahil Singh 8924,7.7,82.9,Pass,1
Dev Verma 8925,6.3,50.1,Fail,0
Rohan Mehta 8926,5.8,69.6,Fail,0
Raj Singh 8927,4.0,92.6,Fail,0
Dharaj Yadav 8928,4.7,35.6,Fail,0
Yash Sharma 8929,0.1,99.1,Fail,0
Vivek Chauhan 8930,0.7,61.9,Fail,0
Dev Kapoor 8931,9.2,87.4,Pass,1
Miraj Singh 8932,6.5,79.2,Pass,1
Sahil Gupta 8933,5.8,45.9,Fail,0
Ansh Gupta 8934,5.1,81.7,Pass,1
Harsh Mehta 8935,6.7,57.8,Fail,0
Dharaj Desai 8936,2.2,50.0,Fail,0
Sumit Shah 8937,1.9,57.9,Fail,0
Nakul Chauhan 8938,9.7,35.2,Fail,0
Nakul Mehta 8939,9.7,44.8,Fail,0
Parth Malik 8940,8.2,55.7,Fail,0
Jay Singh 8941,4.8,66.8,Fail,0
Utsav Kapoor 8942,6.6,63.1,Fail,0
Jay Singh 8943,1.2,41.5,Fail,0
Miraj Chauhan 8944,1.3,33.0,Fail,0
Raj Mehta 8945,7.4,79.2,Pass,1
Miraj Singh 8946,9.1,38.4,Fail,0
Dev Patel 8947,1.7,89.8,Fail,0
Bhavesh Singh 8948,8.7,45.8,Fail,0
Ansh Malik 8949,7.0,83.0,Pass,1
Ravi Agarwal 8950,0.2,36.0,Fail,0
Harsh Yadav 8951,8.7,91.2,Pass,1
Ansh Kapoor 8952,7.0,64.4,Fail,0
Utsav Malik 8953,9.2,94.2,Pass,1
Varun Singh 8954,8.3,91.1,Pass,1
Palav Yadav 8955,2.2,58.1,Fail,0
Utsav Rana 8956,9.1,44.7,Fail,0
Vivek Patel 8957,0.7,35.5,Fail,0
Nakul Gupta 8958,8.6,48.1,Fail,0
Nakul Gupta 8959,4.9,55.4,Fail,0
Arjun Shah 8960,1.6,65.6,Fail,0
Miraj Chauhan 8961,6.6,68.6,Fail,0
Ravi Shah 8962,6.7,45.9,Fail,0
Vivek Chauhan 8963,6.7,78.2,Pass,1
Palav Shah 8964,5.1,62.3,Fail,0
Vivek Malik 8965,10.0,47.8,Fail,0
Tushar Shah 8966,6.6,78.5,Pass,1
Smit Shah 8967,0.0,46.6,Fail,0
Sumit Mehta 8968,6.8,55.9,Fail,0
Utsav Rana 8969,3.9,49.1,Fail,0
Kunal Gupta 8970,1.8,89.4,Fail,0
Parth Agarwal 8971,7.2,95.1,Pass,1
Miraj Sharma 8972,3.5,75.7,Fail,0
Rohan Chauhan 8973,6.6,77.5,Pass,1
Tushar Joshi 8974,6.8,83.8,Pass,1
Dev Malik 8975,7.4,82.2,Pass,1
Ansh Chauhan 8976,5.5,73.2,Pass,1
Om Joshi 8977,0.8,32.9,Fail,0
Hash Yadav 8978,8.1,47.3,Fail,0
Manav Patel 8979,6.1,52.8,Fail,0
Sahil Patel 8980,9.6,46.0,Fail,0
Sumit Joshi 8981,3.6,52.8,Fail,0
Miraj Chauhan 8982,4.2,71.8,Fail,0
Amit Mehta 8983,8.9,44.8,Fail,0
Vivek Shah 8984,8.2,79.0,Pass,1
Nakul Chauhan 8985,9.4,65.5,Fail,0
Om Shah 8986,1.8,69.4,Fail,0
Sumit Patel 8987,2.6,55.0,Fail,0
Yash Verma 8988,8.8,88.8,Pass,1
Ansh Gupta 8989,7.2,55.0,Fail,0
Parth Patel 8990,2.0,77.3,Fail,0
Hash Singh 8991,5.5,79.1,Pass,1
Tushar Singh 8992,1.5,44.1,Fail,0
Dharaj Patel 8993,0.9,47.3,Fail,0
Hash Desai 8994,5.4,52.8,Fail,0
Varun Gupta 8995,8.8,43.3,Fail,0
Sahil Gupta 8996,3.3,72.8,Fail,0
Ansh Rana 8997,5.5,97.2,Pass,1
Sahil Sharma 8998,0.1,89.5,Fail,0
Raj Desai 8999,5.2,87.7,Pass,1
Nakul Yadav 9000,9.9,61.1,Fail,0
Dev Chauhan 9001,0.3,94.3,Fail,0
Raj Yadav 9002,5.2,69.3,Fail,0
Jay Malik 9003,3.1,80.1,Fail,0
Ravi Sharma 9004,5.3,62.7,Fail,0
Om Yadav 9005,7.5,83.0,Pass,1
Hash Chauhan 9006,7.0,80.2,Pass,1
Varun Shah 9007,9.4,99.2,Pass,1
Utsav Agarwal 9008,8.2,89.9,Pass,1
Palav Rana 9009,2.8,81.1,Fail,0
Sumit Mehta 9010,3.9,51.1,Fail,0
Tushar Chauhan 9011,6.7,90.3,Pass,1
Utsav Mehta 9012,5.3,84.6,Pass,1
Sumit Sharma 9013,2.4,85.6,Fail,0
Hash Sharma 9014,5.5,69.9,Fail,0
Arjun Shah 9015,3.6,60.2,Fail,0
Sahil Singh 9016,8.4,63.6,Fail,0
Arjun Yadav 9017,3.2,70.3,Fail,0
Yash Yadav 9018,0.6,85.0,Fail,0
Rohan Rana 9019,6.6,56.7,Fail,0
Arjun Singh 9020,0.7,35.0,Fail,0
Palav Kapoor 9021,0.6,96.7,Fail,0
Smit Mehta 9022,8.1,76.8,Pass,1
Dev Verma 9023,1.3,46.2,Fail,0
Palav Singh 9024,9.7,57.9,Fail,0
Jay Singh 9025,4.7,45.5,Fail,0
Parth Chauhan 9026,8.7,82.1,Pass,1
Sumit Chauhan 9027,5.4,32.9,Fail,0
Rahul Rana 9028,3.1,34.2,Fail,0
Parth Singh 9029,9.6,68.7,Fail,0
Palav Rana 9030,6.4,70.7,Pass,1
Sumit Malik 9031,5.2,58.5,Fail,0
Om Singh 9032,7.2,50.8,Fail,0
Yash Yadav 9033,2.1,84.2,Fail,0
Jay Sharma 9034,0.4,68.8,Fail,0
Chirag Desai 9035,9.5,84.0,Pass,1
Ravi Sharma 9036,1.2,53.3,Fail,0
Rohan Patel 9037,7.6,75.0,Pass,1
Parth Sharma 9038,9.0,76.2,Pass,1
Harsh Joshi 9039,5.6,60.9,Fail,0
Parth Gupta 9040,6.9,33.1,Fail,0
Amit Agarwal 9041,9.9,58.5,Fail,0
Dharaj Agarwal 9042,6.1,88.7,Pass,1
Kunal Desai 9043,3.8,53.5,Fail,0
Om Patel 9044,9.9,75.5,Pass,1
Miraj Patel 9045,6.1,90.2,Pass,1
Tushar Rana 9046,6.1,74.9,Pass,1
Amit Joshi 9047,2.8,57.1,Fail,0
Rohan Patel 9048,0.2,49.8,Fail,0
Amit Singh 9049,2.9,50.4,Fail,0
Bhavesh Yadav 9050,4.0,63.6,Fail,0
Raj Chauhan 9051,7.3,68.0,Fail,0
Arjun Verma 9052,6.7,60.7,Fail,0
Jay Singh 9053,8.5,66.4,Fail,0
Sahil Rana 9054,4.8,59.5,Fail,0
Parth Rana 9055,7.2,69.9,Fail,0
Rohan Joshi 9056,6.9,96.7,Pass,1
Utsav Yadav 9057,10.0,67.8,Fail,0
Yash Desai 9058,4.9,71.6,Fail,0
Tushar Malik 9059,3.1,56.1,Fail,0
Manav Yadav 9060,7.1,62.5,Fail,0
Ansh Rana 9061,3.0,42.7,Fail,0
Smit Gupta 9062,8.4,67.9,Fail,0
Om Desai 9063,8.2,77.0,Pass,1
Nakul Singh 9064,8.3,31.5,Fail,0
Neel Agarwal 9065,1.9,60.1,Fail,0
Chirag Gupta 9066,7.0,97.5,Pass,1
Smit Yadav 9067,7.8,94.4,Pass,1
Rohan Chauhan 9068,7.0,66.5,Fail,0
Om Chauhan 9069,2.7,83.1,Fail,0
Neel Yadav 9070,6.0,79.5,Pass,1
Harsh Shah 9071,3.8,76.8,Fail,0
Nakul Malik 9072,2.7,77.4,Fail,0
Sahil Shah 9073,6.0,30.7,Fail,0
Raj Joshi 9074,6.7,54.0,Fail,0
Yash Patel 9075,7.2,34.8,Fail,0
Yash Sharma 9076,7.2,86.2,Pass,1
Palav Yadav 9077,9.9,61.0,Fail,0
Ansh Agarwal 9078,8.7,82.5,Pass,1
Kunal Gupta 9079,3.6,91.7,Fail,0
Utsav Sharma 9080,6.7,36.6,Fail,0
Tushar Yadav 9081,1.9,79.7,Fail,0
Raj Joshi 9082,2.3,88.2,Fail,0
Bhavesh Kapoor 9083,8.0,51.8,Fail,0
Hash Gupta 9084,1.6,73.8,Fail,0
Ravi Desai 9085,6.1,69.1,Fail,0
Om Desai 9086,7.0,96.4,Pass,1
Harsh Mehta 9087,7.3,49.9,Fail,0
Parth Verma 9088,1.1,93.5,Fail,0
Om Agarwal 9089,8.0,78.3,Pass,1
Arjun Kapoor 9090,8.3,31.2,Fail,0
Dharaj Malik 9091,9.6,90.5,Pass,1
Rahul Rana 9092,5.9,45.6,Fail,0
Dev Singh 9093,0.8,44.5,Fail,0
Rahul Gupta 9094,9.9,62.4,Fail,0
Palav Agarwal 9095,2.3,87.8,Fail,0
Miraj Verma 9096,5.8,33.4,Fail,0
Parth Malik 9097,5.1,36.7,Fail,0
Smit Agarwal 9098,3.0,45.0,Fail,0
Varun Sharma 9099,1.8,56.8,Fail,0
Miraj Malik 9100,0.0,44.7,Fail,0
Chirag Singh 9101,0.3,43.2,Fail,0
Raj Shah 9102,5.5,41.6,Fail,0
Parth Mehta 9103,1.8,73.2,Fail,0
Hash Joshi 9104,3.4,98.8,Fail,0
Sahil Sharma 9105,7.1,79.2,Pass,1
Palav Malik 9106,2.9,92.0,Fail,0
Jay Agarwal 9107,0.1,75.3,Fail,0
Parth Singh 9108,7.9,44.4,Fail,0
Amit Gupta 9109,3.1,37.6,Fail,0
Chirag Malik 9110,8.1,37.8,Fail,0
Om Mehta 9111,5.5,51.4,Fail,0
Raj Agarwal 9112,4.4,50.0,Fail,0
Vivek Mehta 9113,4.1,72.9,Fail,0
Parth Shah 9114,8.2,39.2,Fail,0
Bhavesh Chauhan 9115,8.3,56.4,Fail,0
Rahul Shah 9116,5.1,44.4,Fail,0
Bhavesh Rana 9117,3.2,37.2,Fail,0
Dharaj Rana 9118,0.5,76.4,Fail,0
Om Agarwal 9119,3.7,67.2,Fail,0
Nakul Yadav 9120,3.2,38.5,Fail,0
Amit Rana 9121,5.2,45.3,Fail,0
Bhavesh Joshi 9122,1.2,69.9,Fail,0
Arjun Malik 9123,2.7,35.9,Fail,0
Neel Desai 9124,6.9,63.8,Fail,0
Tushar Kapoor 9125,3.4,38.3,Fail,0
Rohan Patel 9126,7.5,55.0,Fail,0
Sumit Yadav 9127,8.5,31.7,Fail,0
Utsav Joshi 9128,2.2,67.0,Fail,0
Sahil Agarwal 9129,8.6,94.7,Pass,1
Hash Verma 9130,4.1,58.3,Fail,0
Rahul Mehta 9131,6.0,46.9,Fail,0
Manav Singh 9132,1.2,69.1,Fail,0
Neel Kapoor 9133,3.6,49.1,Fail,0
Tushar Kapoor 9134,8.0,58.9,Fail,0
Sahil Verma 9135,0.2,36.1,Fail,0
Neel Yadav 9136,4.8,60.9,Fail,0
Rahul Agarwal 9137,8.8,31.3,Fail,0
Rohan Verma 9138,3.6,91.0,Fail,0
Utsav Rana 9139,0.5,89.4,Fail,0
Hash Singh 9140,4.1,69.8,Fail,0
Raj Joshi 9141,2.7,88.0,Fail,0
Varun Kapoor 9142,3.5,91.1,Fail,0
Parth Kapoor 9143,4.6,47.5,Fail,0
Hash Yadav 9144,5.6,71.4,Pass,1
Kunal Gupta 9145,3.3,47.0,Fail,0
Ravi Mehta 9146,6.2,98.7,Pass,1
Harsh Rana 9147,0.6,75.4,Fail,0
Bhavesh Chauhan 9148,9.0,51.9,Fail,0
Rahul Singh 9149,7.0,51.8,Fail,0
Amit Malik 9150,5.2,62.6,Fail,0
Chirag Shah 9151,2.6,86.2,Fail,0
Raj Sharma 9152,1.0,36.3,Fail,0
Neel Rana 9153,5.7,75.7,Pass,1
Tushar Mehta 9154,3.0,52.4,Fail,0
Sumit Verma 9155,1.3,67.7,Fail,0
Bhavesh Sharma 9156,6.9,66.7,Fail,0
Palav Gupta 9157,3.5,53.6,Fail,0
Dev Rana 9158,6.0,39.3,Fail,0
Neel Sharma 9159,5.7,30.6,Fail,0
Amit Mehta 9160,7.8,44.8,Fail,0
Utsav Sharma 9161,7.0,60.5,Fail,0
Harsh Sharma 9162,7.9,92.2,Pass,1
Rahul Verma 9163,3.1,47.9,Fail,0
Miraj Gupta 9164,5.1,47.2,Fail,0
Manav Gupta 9165,0.6,42.3,Fail,0
Dev Rana 9166,0.5,99.2,Fail,0
Sahil Shah 9167,3.4,55.4,Fail,0
Vivek Chauhan 9168,3.0,38.9,Fail,0
Dev Desai 9169,1.7,34.2,Fail,0
Rohan Mehta 9170,7.3,36.0,Fail,0
Amit Mehta 9171,6.4,64.6,Fail,0
Nakul Desai 9172,9.5,40.7,Fail,0
Om Chauhan 9173,1.0,57.5,Fail,0
Smit Singh 9174,5.9,53.8,Fail,0
Dev Sharma 9175,6.4,56.4,Fail,0
Bhavesh Singh 9176,4.6,93.4,Fail,0
Smit Joshi 9177,4.3,96.3,Fail,0
Dev Rana 9178,1.9,63.4,Fail,0
Nakul Mehta 9179,9.5,70.5,Pass,1
Chirag Shah 9180,6.0,84.5,Pass,1
Chirag Joshi 9181,3.0,92.4,Fail,0
Parth Agarwal 9182,0.8,44.9,Fail,0
Arjun Sharma 9183,5.9,83.7,Pass,1
Raj Kapoor 9184,8.3,73.8,Pass,1
Dharaj Rana 9185,0.8,83.3,Fail,0
Sahil Chauhan 9186,1.7,60.9,Fail,0
Dharaj Mehta 9187,9.4,91.5,Pass,1
Ravi Patel 9188,5.0,87.2,Pass,1
Rohan Desai 9189,7.4,73.5,Pass,1
Raj Gupta 9190,8.7,76.0,Pass,1
Kunal Rana 9191,3.6,53.9,Fail,0
Utsav Kapoor 9192,8.2,55.8,Fail,0
Varun Gupta 9193,8.1,79.6,Pass,1
Manav Chauhan 9194,0.4,54.0,Fail,0
Sumit Kapoor 9195,8.4,89.0,Pass,1
Nakul Gupta 9196,3.5,44.8,Fail,0
Kunal Yadav 9197,6.6,53.9,Fail,0
Dharaj Shah 9198,2.7,38.3,Fail,0
Dharaj Chauhan 9199,8.4,56.5,Fail,0
Tushar Agarwal 9200,5.2,38.7,Fail,0
Dev Kapoor 9201,5.5,46.2,Fail,0
Dev Mehta 9202,8.0,39.8,Fail,0
Sahil Shah 9203,5.1,91.8,Pass,1
Dev Yadav 9204,6.3,46.0,Fail,0
Utsav Chauhan 9205,1.4,70.0,Fail,0
Nakul Patel 9206,9.1,71.6,Pass,1
Tushar Yadav 9207,5.7,44.0,Fail,0
Harsh Singh 9208,9.2,45.1,Fail,0
Neel Gupta 9209,5.4,77.1,Pass,1
Ravi Shah 9210,9.8,38.3,Fail,0
Vivek Gupta 9211,8.5,32.5,Fail,0
Parth Agarwal 9212,0.8,77.9,Fail,0
Raj Kapoor 9213,9.3,66.5,Fail,0
Ansh Shah 9214,8.7,68.8,Fail,0
Miraj Chauhan 9215,3.3,69.5,Fail,0
Sumit Sharma 9216,4.1,40.3,Fail,0
Ravi Agarwal 9217,3.5,80.7,Fail,0
Palav Singh 9218,4.9,80.1,Fail,0
Jay Mehta 9219,3.2,51.7,Fail,0
Sumit Yadav 9220,0.5,90.5,Fail,0
Parth Kapoor 9221,2.4,45.6,Fail,0
Palav Patel 9222,5.5,89.3,Pass,1
Om Shah 9223,9.3,93.5,Pass,1
Tushar Chauhan 9224,9.3,75.1,Pass,1
Ansh Chauhan 9225,8.8,34.5,Fail,0
Manav Yadav 9226,2.8,47.4,Fail,0
Parth Desai 9227,0.8,36.7,Fail,0
Bhavesh Joshi 9228,5.9,43.2,Fail,0
Palav Mehta 9229,0.6,42.6,Fail,0
Sumit Joshi 9230,4.9,51.9,Fail,0
Bhavesh Joshi 9231,6.8,56.1,Fail,0
Rohan Chauhan 9232,0.4,65.6,Fail,0
Arjun Rana 9233,2.9,85.0,Fail,0
Om Patel 9234,1.6,45.5,Fail,0
Jay Desai 9235,7.9,74.2,Pass,1
Chirag Desai 9236,2.0,55.9,Fail,0
Rahul Kapoor 9237,7.5,65.7,Fail,0
Ansh Chauhan 9238,9.2,72.3,Pass,1
Sumit Chauhan 9239,3.0,32.3,Fail,0
Dev Yadav 9240,7.5,98.8,Pass,1
Ravi Gupta 9241,3.0,62.2,Fail,0
Parth Patel 9242,5.5,35.7,Fail,0
Kunal Chauhan 9243,0.9,72.8,Fail,0
Sumit Shah 9244,1.2,35.3,Fail,0
Nakul Shah 9245,8.2,71.0,Pass,1
Om Gupta 9246,5.0,68.2,Fail,0
Yash Patel 9247,6.3,69.0,Fail,0
Jay Gupta 9248,3.1,72.6,Fail,0
Sumit Gupta 9249,6.8,32.7,Fail,0
Neel Joshi 9250,3.0,36.7,Fail,0
Harsh Singh 9251,5.2,75.4,Pass,1
Manav Sharma 9252,5.9,44.8,Fail,0
Utsav Patel 9253,5.1,30.8,Fail,0
Hash Verma 9254,6.8,54.1,Fail,0
Raj Chauhan 9255,4.6,33.3,Fail,0
Rohan Singh 9256,7.0,79.7,Pass,1
Smit Singh 9257,4.9,97.8,Fail,0
Dharaj Gupta 9258,2.9,41.2,Fail,0
Tushar Shah 9259,4.5,75.0,Fail,0
Varun Patel 9260,7.2,81.5,Pass,1
Yash Shah 9261,6.9,99.7,Pass,1
Raj Sharma 9262,9.5,62.6,Fail,0
Manav Chauhan 9263,9.2,53.2,Fail,0
Arjun Verma 9264,5.5,100.0,Pass,1
Jay Sharma 9265,7.3,78.9,Pass,1
Amit Malik 9266,1.4,57.6,Fail,0
Nakul Desai 9267,1.0,58.0,Fail,0
Smit Mehta 9268,0.7,88.5,Fail,0
Tushar Shah 9269,0.5,91.1,Fail,0
Palav Agarwal 9270,8.4,44.0,Fail,0
Rohan Yadav 9271,1.6,62.3,Fail,0
Amit Kapoor 9272,1.2,64.9,Fail,0
Neel Singh 9273,7.4,42.5,Fail,0
Miraj Chauhan 9274,3.2,47.9,Fail,0
Arjun Sharma 9275,5.0,52.5,Fail,0
Harsh Joshi 9276,4.5,82.3,Fail,0
Hash Sharma 9277,0.2,37.2,Fail,0
Vivek Malik 9278,6.9,55.4,Fail,0
Ravi Patel 9279,1.4,86.8,Fail,0
Yash Joshi 9280,2.3,69.4,Fail,0
Rahul Sharma 9281,5.7,41.7,Fail,0
Hash Mehta 9282,7.6,94.6,Pass,1
Om Chauhan 9283,4.3,37.3,Fail,0
Ansh Malik 9284,7.6,30.1,Fail,0
Utsav Agarwal 9285,3.2,91.2,Fail,0
Amit Kapoor 9286,7.1,45.7,Fail,0
Dev Gupta 9287,8.4,34.4,Fail,0
Palav Agarwal 9288,3.9,42.4,Fail,0
Tushar Joshi 9289,6.9,93.1,Pass,1
Sahil Gupta 9290,3.3,80.0,Fail,0
Smit Mehta 9291,1.2,38.5,Fail,0
Rahul Yadav 9292,2.8,89.2,Fail,0
Miraj Patel 9293,7.5,99.2,Pass,1
Om Malik 9294,5.9,64.8,Fail,0
Neel Singh 9295,6.1,96.4,Pass,1
Smit Singh 9296,9.2,73.1,Pass,1
Dharaj Gupta 9297,3.9,95.4,Fail,0
Arjun Joshi 9298,2.7,37.0,Fail,0
Rohan Rana 9299,5.1,82.8,Pass,1
Amit Desai 9300,1.6,36.5,Fail,0
Ravi Yadav 9301,6.0,97.0,Pass,1
Utsav Joshi 9302,3.9,66.9,Fail,0
Manav Gupta 9303,5.2,78.0,Pass,1
Dev Singh 9304,5.1,91.1,Pass,1
Dharaj Patel 9305,4.8,68.7,Fail,0
Arjun Malik 9306,3.0,53.0,Fail,0
Harsh Yadav 9307,0.2,69.2,Fail,0
Arjun Kapoor 9308,3.3,93.4,Fail,0
Vivek Rana 9309,8.8,53.9,Fail,0
Rahul Gupta 9310,3.5,55.9,Fail,0
Arjun Chauhan 9311,5.1,52.1,Fail,0
Palav Desai 9312,0.2,66.2,Fail,0
Ravi Joshi 9313,9.7,65.8,Fail,0
Yash Yadav 9314,2.7,64.7,Fail,0
Miraj Sharma 9315,9.0,76.0,Pass,1
Dharaj Desai 9316,6.8,75.3,Pass,1
Rohan Yadav 9317,8.4,64.6,Fail,0
Vivek Gupta 9318,2.6,98.9,Fail,0
Smit Gupta 9319,6.3,67.9,Fail,0
Jay Malik 9320,6.7,38.0,Fail,0
Miraj Yadav 9321,4.1,33.7,Fail,0
Ansh Yadav 9322,1.4,48.4,Fail,0
Dharaj Rana 9323,6.9,63.2,Fail,0
Varun Singh 9324,4.5,79.8,Fail,0
Ansh Shah 9325,8.6,83.6,Pass,1
Dev Mehta 9326,1.6,82.6,Fail,0
Ansh Shah 9327,4.8,92.1,Fail,0
Utsav Patel 9328,4.4,54.4,Fail,0
Sumit Shah 9329,8.8,45.8,Fail,0
Dev Malik 9330,2.7,72.0,Fail,0
Jay Chauhan 9331,2.0,45.1,Fail,0
Miraj Desai 9332,0.9,77.7,Fail,0
Jay Mehta 9333,5.3,67.8,Fail,0
Hash Chauhan 9334,3.1,36.0,Fail,0
Amit Mehta 9335,9.3,34.7,Fail,0
Rahul Gupta 9336,7.2,70.7,Pass,1
Raj Joshi 9337,9.5,61.4,Fail,0
Sahil Patel 9338,1.5,56.0,Fail,0
Sumit Yadav 9339,1.7,99.0,Fail,0
Tushar Chauhan 9340,5.6,80.8,Pass,1
Neel Verma 9341,9.1,81.6,Pass,1
Dharaj Sharma 9342,9.7,60.2,Fail,0
Rahul Patel 9343,2.0,75.4,Fail,0
Dharaj Yadav 9344,1.6,90.5,Fail,0
Utsav Joshi 9345,1.7,89.3,Fail,0
Dharaj Verma 9346,5.4,42.0,Fail,0
Palav Rana 9347,9.5,72.9,Pass,1
Tushar Shah 9348,3.7,32.7,Fail,0
Rohan Mehta 9349,3.4,54.0,Fail,0
Utsav Gupta 9350,7.6,36.3,Fail,0
Nakul Shah 9351,6.0,70.8,Pass,1
Kunal Sharma 9352,6.8,50.1,Fail,0
Sumit Rana 9353,0.4,93.3,Fail,0
Vivek Agarwal 9354,0.6,87.2,Fail,0
Jay Singh 9355,4.2,61.5,Fail,0
Palav Desai 9356,5.5,60.4,Fail,0
Sahil Rana 9357,1.2,64.0,Fail,0
Bhavesh Singh 9358,0.4,47.5,Fail,0
Dharaj Mehta 9359,3.9,87.6,Fail,0
Amit Shah 9360,4.3,78.1,Fail,0
Smit Mehta 9361,1.1,47.6,Fail,0
Dharaj Agarwal 9362,0.5,52.3,Fail,0
Amit Agarwal 9363,2.8,58.1,Fail,0
Palav Patel 9364,7.6,87.5,Pass,1
Kunal Shah 9365,3.5,68.8,Fail,0
Sumit Singh 9366,0.2,41.4,Fail,0
Ansh Desai 9367,9.1,54.6,Fail,0
Neel Yadav 9368,4.2,97.8,Fail,0
Smit Mehta 9369,7.4,73.0,Pass,1
Ansh Patel 9370,7.6,99.5,Pass,1
Rohan Shah 9371,2.1,47.1,Fail,0
Om Verma 9372,1.8,67.9,Fail,0
Hash Joshi 9373,2.1,39.0,Fail,0
Dharaj Chauhan 9374,3.8,61.9,Fail,0
Kunal Mehta 9375,6.2,50.8,Fail,0
Arjun Patel 9376,1.5,68.6,Fail,0
Yash Rana 9377,8.9,37.5,Fail,0
Parth Mehta 9378,4.6,70.1,Fail,0
Sahil Verma 9379,1.4,37.2,Fail,0
Hash Singh 9380,6.7,66.4,Fail,0
Smit Agarwal 9381,6.1,44.3,Fail,0
Harsh Rana 9382,0.5,78.7,Fail,0
Neel Joshi 9383,9.7,33.7,Fail,0
Tushar Desai 9384,4.6,64.3,Fail,0
Chirag Desai 9385,7.7,41.0,Fail,0
Manav Singh 9386,5.0,96.7,Pass,1
Neel Singh 9387,4.5,33.7,Fail,0
Rahul Singh 9388,1.5,39.4,Fail,0
Smit Joshi 9389,6.6,95.9,Pass,1
Rahul Shah 9390,7.7,43.5,Fail,0
Bhavesh Yadav 9391,6.5,37.8,Fail,0
Tushar Agarwal 9392,6.3,97.1,Pass,1
Utsav Yadav 9393,8.6,88.7,Pass,1
Dharaj Rana 9394,8.0,96.0,Pass,1
Arjun Mehta 9395,2.1,68.9,Fail,0
Nakul Malik 9396,3.4,84.8,Fail,0
Hash Chauhan 9397,8.3,73.2,Pass,1
Rohan Singh 9398,7.9,30.9,Fail,0
Neel Gupta 9399,4.5,30.2,Fail,0
Smit Verma 9400,4.4,92.3,Fail,0
Utsav Kapoor 9401,9.5,72.6,Pass,1
Ansh Agarwal 9402,4.9,47.2,Fail,0
Ravi Desai 9403,5.5,53.9,Fail,0
Om Joshi 9404,1.8,49.6,Fail,0
Nakul Malik 9405,4.3,37.1,Fail,0
Sumit Kapoor 9406,8.3,70.4,Pass,1
Ravi Mehta 9407,3.9,67.7,Fail,0
Ansh Joshi 9408,6.7,82.6,Pass,1
Utsav Gupta 9409,5.3,81.1,Pass,1
Vivek Agarwal 9410,0.5,94.9,Fail,0
Jay Chauhan 9411,0.1,65.8,Fail,0
Palav Agarwal 9412,7.6,78.4,Pass,1
Ansh Verma 9413,0.5,78.2,Fail,0
Tushar Agarwal 9414,4.4,96.7,Fail,0
Rahul Chauhan 9415,8.4,60.0,Fail,0
Varun Sharma 9416,3.4,57.3,Fail,0
Jay Sharma 9417,5.6,97.3,Pass,1
Jay Sharma 9418,3.1,71.9,Fail,0
Sahil Verma 9419,1.5,56.1,Fail,0
Arjun Malik 9420,5.9,72.4,Pass,1
Arjun Sharma 9421,0.7,70.2,Fail,0
Varun Yadav 9422,9.0,65.5,Fail,0
Palav Desai 9423,4.5,68.2,Fail,0
Dev Kapoor 9424,3.4,49.3,Fail,0
Vivek Sharma 9425,1.4,88.3,Fail,0
Raj Kapoor 9426,3.7,74.8,Fail,0
Palav Mehta 9427,3.8,60.0,Fail,0
Smit Mehta 9428,3.3,99.4,Fail,0
Arjun Kapoor 9429,1.4,91.4,Fail,0
Arjun Singh 9430,7.4,82.0,Pass,1
Yash Gupta 9431,5.9,46.6,Fail,0
Parth Kapoor 9432,8.1,52.0,Fail,0
